day,index,count turtles,count turtles with [infected? = false and recovered? = false],count turtles with [infected? = true],count turtles with [recovered? = true],death-count,quarantined-count,max-infected-others,variance-infected-others,mean-infected-others,run number,average-susceptibility,average-recovery-time,initial-population,initial-infected,average-death-rate,average-recovery-rate,quarantine-delay,mass-testing-intensity,social-distancing-intensity,lockdown-intensity
10,240,4995.0,4963.0,32.0,0.0,5.0,1.0,3.0,0.768533197,1.5789473680000001,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
11,264,4992.0,4952.0,40.0,0.0,8.0,1.0,4.0,0.902137913,1.636363636,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
12,288,4991.0,4943.0,48.0,0.0,9.0,1.0,4.0,1.023532631,2.0,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
13,312,4988.0,4931.0,57.0,0.0,12.0,1.0,5.0,1.266784545,2.173913043,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
14,336,4986.0,4920.0,66.0,0.0,14.0,1.0,5.0,1.2633523309999999,2.103448276,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
15,360,4984.0,4904.0,80.0,0.0,16.0,11.0,5.0,1.27153715,2.028571429,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
16,384,4980.0,4894.0,84.0,2.0,20.0,11.0,5.0,1.109208411,1.76744186,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
17,408,4977.0,4874.0,101.0,2.0,23.0,11.0,5.0,1.032415785,1.882352941,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
18,432,4975.0,4847.0,125.0,3.0,25.0,11.0,5.0,1.015680399,1.794117647,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
19,456,4971.0,4834.0,133.0,4.0,29.0,11.0,5.0,1.035198344,1.8285714290000001,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
20,480,4964.0,4821.0,138.0,5.0,36.0,11.0,6.0,1.135843671,1.901408451,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
21,504,4959.0,4811.0,142.0,6.0,41.0,11.0,6.0,1.105043431,1.8311688309999998,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
22,528,4950.0,4800.0,144.0,6.0,50.0,53.0,6.0,1.114362871,1.8354430380000002,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
23,552,4946.0,4793.0,144.0,9.0,54.0,53.0,6.0,1.137396539,1.85,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
24,576,4941.0,4784.0,147.0,10.0,59.0,53.0,6.0,1.119275559,1.8518518519999998,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
25,600,4935.0,4776.0,146.0,13.0,65.0,53.0,6.0,1.135022049,1.831325301,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
26,624,4928.0,4771.0,142.0,15.0,72.0,53.0,6.0,1.138941945,1.8333333330000001,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
27,648,4923.0,4765.0,137.0,21.0,77.0,53.0,6.0,1.12920441,1.825581395,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
28,672,4916.0,4754.0,141.0,21.0,84.0,53.0,6.0,1.191388507,1.896551724,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
29,696,4910.0,4753.0,136.0,21.0,90.0,119.0,6.0,1.179303312,1.882352941,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
30,720,4901.0,4751.0,127.0,23.0,99.0,119.0,6.0,1.1942474790000002,1.865853659,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
31,744,4898.0,4748.0,123.0,27.0,102.0,119.0,6.0,1.211691463,1.8875,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
32,768,4892.0,4744.0,119.0,29.0,108.0,119.0,6.0,1.118317,1.8,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
33,792,4886.0,4742.0,110.0,34.0,114.0,119.0,6.0,1.117251873,1.807692308,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
34,816,4881.0,4737.0,107.0,37.0,119.0,119.0,6.0,1.09393299,1.7848101269999999,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
35,840,4876.0,4736.0,100.0,40.0,124.0,119.0,6.0,1.102821933,1.8,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
36,864,4873.0,4736.0,90.0,47.0,127.0,154.0,6.0,1.109835645,1.821917808,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
37,888,4869.0,4736.0,78.0,55.0,131.0,154.0,6.0,1.120115345,1.857142857,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
38,912,4867.0,4736.0,71.0,60.0,133.0,154.0,6.0,1.120115345,1.857142857,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
39,936,4862.0,4736.0,60.0,66.0,138.0,154.0,6.0,1.123453754,1.869565217,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
40,960,4858.0,4736.0,51.0,71.0,142.0,154.0,6.0,1.1299547909999998,1.895522388,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
41,984,4856.0,4736.0,47.0,73.0,144.0,154.0,6.0,1.13616257,1.9230769230000002,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
42,1008,4856.0,4736.0,40.0,80.0,144.0,154.0,6.0,1.13616257,1.9230769230000002,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
43,1032,4856.0,4736.0,37.0,83.0,144.0,166.0,6.0,1.13616257,1.9230769230000002,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
44,1056,4856.0,4736.0,34.0,86.0,144.0,166.0,6.0,1.13616257,1.9230769230000002,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
45,1080,4855.0,4736.0,30.0,89.0,145.0,166.0,6.0,1.145102581,1.921875,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
46,1104,4854.0,4736.0,25.0,93.0,146.0,166.0,6.0,1.148252752,1.9365079369999998,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
47,1128,4852.0,4736.0,19.0,97.0,148.0,166.0,6.0,1.148252752,1.9365079369999998,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
48,1152,4852.0,4736.0,18.0,98.0,148.0,166.0,6.0,1.148252752,1.9365079369999998,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
49,1176,4852.0,4736.0,17.0,99.0,148.0,166.0,6.0,1.148252752,1.9365079369999998,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
50,1200,4851.0,4736.0,16.0,99.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
51,1224,4851.0,4736.0,13.0,102.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
52,1248,4851.0,4736.0,11.0,104.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
53,1272,4851.0,4736.0,7.0,108.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
54,1296,4851.0,4736.0,6.0,109.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
55,1320,4851.0,4736.0,4.0,111.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
56,1344,4851.0,4736.0,3.0,112.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
57,1368,4851.0,4736.0,2.0,113.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
58,1392,4851.0,4736.0,1.0,114.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
59,1416,4851.0,4736.0,1.0,114.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
60,1440,4851.0,4736.0,1.0,114.0,149.0,166.0,6.0,1.157597395,1.935483871,188.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,80.0,100.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
1,24,5000.0,4997.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
2,48,5000.0,4996.0,4.0,0.0,0.0,0.0,2.0,0.7071067809999999,1.5,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
3,72,4999.0,4995.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
4,96,4998.0,4994.0,4.0,0.0,2.0,0.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
5,120,4997.0,4994.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
6,144,4997.0,4994.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
7,168,4997.0,4994.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
8,192,4997.0,4994.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
9,216,4996.0,4994.0,1.0,1.0,4.0,1.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
10,240,4996.0,4994.0,1.0,1.0,4.0,1.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
11,264,4996.0,4994.0,1.0,1.0,4.0,1.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
12,288,4996.0,4994.0,1.0,1.0,4.0,1.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
13,312,4996.0,4994.0,1.0,1.0,4.0,1.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
14,336,4996.0,4994.0,1.0,1.0,4.0,1.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
15,360,4996.0,4994.0,1.0,1.0,4.0,2.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
16,384,4996.0,4994.0,1.0,1.0,4.0,2.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
17,408,4996.0,4994.0,1.0,1.0,4.0,2.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
18,432,4996.0,4994.0,1.0,1.0,4.0,2.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
19,456,4996.0,4994.0,1.0,1.0,4.0,2.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
20,480,4996.0,4994.0,1.0,1.0,4.0,2.0,3.0,0.0,3.0,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
21,504,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
22,528,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
23,552,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
24,576,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
25,600,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
26,624,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
27,648,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
28,672,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
29,696,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
30,720,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
31,744,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
32,768,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
33,792,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
34,816,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
35,840,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
36,864,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
37,888,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
38,912,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
39,936,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
40,960,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
41,984,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
42,1008,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
43,1032,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
44,1056,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
45,1080,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
46,1104,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
47,1128,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
48,1152,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
49,1176,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
50,1200,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
51,1224,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
52,1248,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
53,1272,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
54,1296,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
55,1320,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
56,1344,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
57,1368,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
58,1392,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
59,1416,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
60,1440,,,,,,,,,,189.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,0.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
1,24,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
2,48,5000.0,4997.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
3,72,5000.0,4996.0,4.0,0.0,0.0,0.0,2.0,0.7071067809999999,1.5,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
4,96,5000.0,4995.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
5,120,5000.0,4995.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
6,144,5000.0,4994.0,6.0,0.0,0.0,0.0,2.0,0.577350269,1.6666666669999999,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
7,168,5000.0,4992.0,8.0,0.0,0.0,0.0,3.0,0.577350269,2.333333333,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
8,192,4999.0,4989.0,10.0,0.0,1.0,1.0,5.0,2.081665999,2.666666667,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
9,216,4999.0,4989.0,10.0,0.0,1.0,1.0,5.0,2.081665999,2.666666667,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
10,240,4999.0,4987.0,12.0,0.0,1.0,1.0,5.0,1.732050808,2.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
11,264,4999.0,4986.0,13.0,0.0,1.0,1.0,5.0,1.602081979,1.8333333330000001,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
12,288,4998.0,4984.0,14.0,0.0,2.0,1.0,6.0,1.864454471,1.857142857,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
13,312,4997.0,4984.0,13.0,0.0,3.0,1.0,6.0,1.864454471,1.857142857,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
14,336,4997.0,4982.0,15.0,0.0,3.0,1.0,6.0,1.726888201,1.875,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
15,360,4997.0,4981.0,16.0,0.0,3.0,6.0,6.0,1.6414762999999999,1.7777777780000001,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
16,384,4996.0,4980.0,16.0,0.0,4.0,6.0,6.0,1.615893286,1.888888889,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
17,408,4995.0,4979.0,16.0,0.0,5.0,6.0,6.0,1.658312395,2.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
18,432,4995.0,4978.0,17.0,0.0,5.0,6.0,6.0,1.6914819280000002,2.111111111,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
19,456,4994.0,4977.0,15.0,2.0,6.0,6.0,6.0,1.6329931619999998,2.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
20,480,4993.0,4975.0,15.0,3.0,7.0,6.0,6.0,1.549193338,2.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
21,504,4992.0,4975.0,13.0,4.0,8.0,6.0,6.0,1.549193338,2.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
22,528,4992.0,4974.0,14.0,4.0,8.0,12.0,6.0,1.5135749369999998,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
23,552,4992.0,4974.0,13.0,5.0,8.0,12.0,6.0,1.5135749369999998,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
24,576,4992.0,4974.0,13.0,5.0,8.0,12.0,6.0,1.5135749369999998,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
25,600,4990.0,4973.0,12.0,5.0,10.0,12.0,6.0,1.5135749369999998,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
26,624,4990.0,4973.0,12.0,5.0,10.0,12.0,6.0,1.5135749369999998,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
27,648,4990.0,4973.0,11.0,6.0,10.0,12.0,6.0,1.5135749369999998,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
28,672,4989.0,4972.0,10.0,7.0,11.0,12.0,6.0,1.494434118,2.3,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
29,696,4987.0,4971.0,9.0,7.0,13.0,15.0,6.0,1.615893286,2.111111111,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
30,720,4987.0,4971.0,8.0,8.0,13.0,15.0,6.0,1.615893286,2.111111111,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
31,744,4987.0,4971.0,8.0,8.0,13.0,15.0,6.0,1.615893286,2.111111111,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
32,768,4986.0,4970.0,8.0,8.0,14.0,15.0,6.0,1.56347192,2.222222222,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
33,792,4986.0,4970.0,8.0,8.0,14.0,15.0,6.0,1.56347192,2.222222222,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
34,816,4986.0,4970.0,8.0,8.0,14.0,15.0,6.0,1.56347192,2.222222222,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
35,840,4986.0,4970.0,7.0,9.0,14.0,15.0,6.0,1.56347192,2.222222222,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
36,864,4986.0,4970.0,6.0,10.0,14.0,18.0,6.0,1.56347192,2.222222222,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
37,888,4985.0,4969.0,5.0,11.0,15.0,18.0,6.0,1.523883927,2.1,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
38,912,4985.0,4968.0,5.0,12.0,15.0,18.0,6.0,1.483239697,2.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
39,936,4985.0,4967.0,6.0,12.0,15.0,18.0,6.0,1.443375673,1.9166666669999999,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
40,960,4985.0,4967.0,5.0,13.0,15.0,18.0,6.0,1.443375673,1.9166666669999999,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
41,984,4985.0,4967.0,4.0,14.0,15.0,18.0,6.0,1.443375673,1.9166666669999999,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
42,1008,4985.0,4967.0,4.0,14.0,15.0,18.0,6.0,1.443375673,1.9166666669999999,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
43,1032,4985.0,4967.0,4.0,14.0,15.0,19.0,6.0,1.443375673,1.9166666669999999,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
44,1056,4985.0,4966.0,5.0,14.0,15.0,19.0,6.0,1.4142135619999998,2.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
45,1080,4985.0,4966.0,5.0,14.0,15.0,19.0,6.0,1.4142135619999998,2.0,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
46,1104,4984.0,4966.0,4.0,14.0,16.0,19.0,6.0,1.445997611,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
47,1128,4984.0,4966.0,4.0,14.0,16.0,19.0,6.0,1.445997611,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
48,1152,4984.0,4966.0,4.0,14.0,16.0,19.0,6.0,1.445997611,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
49,1176,4984.0,4966.0,4.0,14.0,16.0,19.0,6.0,1.445997611,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
50,1200,4984.0,4966.0,4.0,14.0,16.0,22.0,6.0,1.445997611,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
51,1224,4983.0,4966.0,3.0,14.0,17.0,22.0,6.0,1.445997611,2.090909091,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
52,1248,4982.0,4966.0,2.0,14.0,18.0,22.0,6.0,1.523883927,2.1,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
53,1272,4982.0,4966.0,2.0,14.0,18.0,22.0,6.0,1.523883927,2.1,190.0,60.0,504.0,5000.0,1.0,0.2,90.0,7.0,100.0,90.0,80.0
