day,hour,alive,uninfected,infected,recovered,deaths,quarantined,max_infected,variance_infected,mean_infected,run_no,avg_susceptibility,avg_recovery_time,initial_population,initial_infected,average_death_rate,average_recovery_rate,quarantine_delay,mass_testing_intensity,social_distancing_intensity,lockdown_intensity
43,1032,4373,3531,592,250,627,0,14,1.5292350730000002,2.0605326880000003,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
44,1056,4355,3483,610,262,645,0,14,1.511180655,2.048723898,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
45,1080,4331,3418,629,284,669,0,14,1.5012986209999999,2.066666667,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
46,1104,4306,3372,636,298,694,0,14,1.5042659809999999,2.07173913,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
47,1128,4286,3312,657,317,714,0,14,1.518867044,2.081932773,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
48,1152,4257,3259,667,331,743,0,14,1.512198758,2.071283096,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
49,1176,4231,3197,685,349,769,0,14,1.5264662080000002,2.084645669,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
50,1200,4200,3120,708,372,800,0,14,1.5264113030000002,2.058270677,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
51,1224,4161,3035,731,395,839,0,14,1.503097165,2.068592058,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
52,1248,4129,2953,767,409,871,0,14,1.478434206,2.046471601,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
53,1272,4094,2917,755,422,906,0,14,1.477372863,2.046551724,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
54,1296,4063,2892,728,443,937,0,14,1.504924995,2.047038328,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
55,1320,4035,2881,703,451,965,0,14,1.499036166,2.026315789,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
56,1344,4008,2853,680,475,992,0,14,1.503102168,2.028070175,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
57,1368,3980,2816,665,499,1020,0,14,1.5057697780000001,2.018965517,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
58,1392,3959,2757,682,520,1041,0,14,1.525716737,2.031986532,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
59,1416,3927,2675,706,546,1073,0,14,1.520381711,2.0289389069999997,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
60,1440,3898,2647,689,562,1102,0,14,1.4948049730000001,2.025723473,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
61,1464,3873,2591,702,580,1127,0,14,1.516041961,2.047393365,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
62,1488,3844,2533,704,607,1156,0,14,1.507990624,2.052795031,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
63,1512,3814,2468,726,620,1186,0,14,1.48011344,2.048192771,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
64,1536,3784,2406,732,646,1216,0,14,1.481170975,2.0444444440000002,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
65,1560,3750,2358,724,668,1250,0,14,1.475081673,2.045521292,3.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,90.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
1,24,5000.0,4994.0,6.0,0.0,0.0,0.0,2.0,0.5,1.25,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
2,48,4999.0,4981.0,18.0,0.0,1.0,0.0,5.0,1.4142135619999998,2.0,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
3,72,4998.0,4959.0,39.0,0.0,2.0,0.0,5.0,1.2611408290000001,1.904761905,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
4,96,4993.0,4940.0,53.0,0.0,7.0,0.0,5.0,1.387777333,2.0,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
5,120,4991.0,4916.0,75.0,0.0,9.0,0.0,6.0,1.494940964,2.121212121,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
6,144,4988.0,4885.0,103.0,0.0,12.0,0.0,9.0,1.6412806080000002,2.042553191,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
7,168,4982.0,4814.0,168.0,0.0,18.0,0.0,13.0,1.662958839,2.0,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
8,192,4974.0,4757.0,216.0,1.0,26.0,0.0,13.0,1.668881312,2.057142857,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
9,216,4962.0,4714.0,247.0,1.0,38.0,0.0,13.0,1.61640869,2.0508474580000002,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
10,240,4953.0,4699.0,253.0,1.0,47.0,0.0,13.0,1.586149731,2.016,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
11,264,4943.0,4689.0,253.0,1.0,57.0,0.0,13.0,1.5004807340000001,1.9758064519999998,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
12,288,4928.0,4688.0,238.0,2.0,72.0,0.0,13.0,1.529201024,1.974137931,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
13,312,4915.0,4688.0,222.0,5.0,85.0,0.0,13.0,1.556176319,1.9818181819999998,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
14,336,4906.0,4688.0,211.0,7.0,94.0,0.0,13.0,1.581022991,1.980952381,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
15,360,4898.0,4688.0,202.0,8.0,102.0,0.0,13.0,1.6093169330000001,1.99009901,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
16,384,4887.0,4688.0,188.0,11.0,113.0,0.0,13.0,1.632861633,2.0206185569999997,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
17,408,4879.0,4688.0,176.0,15.0,121.0,0.0,13.0,1.6380548480000001,2.03125,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
18,432,4876.0,4688.0,171.0,17.0,124.0,0.0,13.0,1.64850549,2.053191489,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
19,456,4870.0,4688.0,161.0,21.0,130.0,0.0,13.0,1.669082498,2.054945055,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
20,480,4866.0,4688.0,152.0,26.0,134.0,0.0,13.0,1.689872408,2.079545455,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
21,504,4858.0,4688.0,136.0,34.0,142.0,0.0,13.0,1.711470611,2.105882353,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
22,528,4853.0,4688.0,125.0,40.0,147.0,0.0,13.0,1.7233764669999998,2.13253012,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
23,552,4848.0,4688.0,113.0,47.0,152.0,0.0,13.0,1.7338312740000001,2.1375,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
24,576,4841.0,4688.0,101.0,52.0,159.0,0.0,13.0,1.7338312740000001,2.1375,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
25,600,4837.0,4688.0,89.0,60.0,163.0,0.0,13.0,1.748649638,2.141025641,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
26,624,4831.0,4688.0,72.0,71.0,169.0,0.0,13.0,1.770936536,2.16,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
27,648,4826.0,4688.0,63.0,75.0,174.0,0.0,13.0,1.776945201,2.150684932,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
28,672,4823.0,4688.0,55.0,80.0,177.0,0.0,13.0,1.78412404,2.166666667,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
29,696,4821.0,4688.0,51.0,82.0,179.0,0.0,13.0,1.796710609,2.169014085,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
30,720,4819.0,4688.0,42.0,89.0,181.0,0.0,13.0,1.8037802490000001,2.15942029,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
31,744,4816.0,4688.0,32.0,96.0,184.0,0.0,13.0,1.8251224380000002,2.179104478,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
32,768,4816.0,4688.0,24.0,104.0,184.0,0.0,13.0,1.8251224380000002,2.179104478,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
33,792,4814.0,4688.0,17.0,109.0,186.0,0.0,13.0,1.8251224380000002,2.179104478,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
34,816,4814.0,4688.0,17.0,109.0,186.0,0.0,13.0,1.8251224380000002,2.179104478,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
35,840,4813.0,4688.0,12.0,113.0,187.0,0.0,13.0,1.8251224380000002,2.179104478,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
36,864,4812.0,4688.0,8.0,116.0,188.0,0.0,13.0,1.838972045,2.1818181819999998,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
37,888,4812.0,4688.0,7.0,117.0,188.0,0.0,13.0,1.838972045,2.1818181819999998,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
38,912,4812.0,4688.0,5.0,119.0,188.0,0.0,13.0,1.838972045,2.1818181819999998,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
39,936,4812.0,4688.0,3.0,121.0,188.0,0.0,13.0,1.838972045,2.1818181819999998,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
40,960,4812.0,4688.0,2.0,122.0,188.0,0.0,13.0,1.838972045,2.1818181819999998,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
41,984,4812.0,4688.0,1.0,123.0,188.0,0.0,13.0,1.838972045,2.1818181819999998,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
42,1008,4812.0,4688.0,1.0,123.0,188.0,0.0,13.0,1.838972045,2.1818181819999998,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
43,1032,4812.0,4688.0,1.0,123.0,188.0,0.0,13.0,1.838972045,2.1818181819999998,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
44,1056,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
45,1080,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
46,1104,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
47,1128,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
48,1152,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
49,1176,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
50,1200,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
51,1224,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
52,1248,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
53,1272,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
54,1296,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
55,1320,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
56,1344,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
57,1368,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
58,1392,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
59,1416,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
60,1440,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
61,1464,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
62,1488,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
63,1512,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
64,1536,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
65,1560,,,,,,,,,,4.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,0.0,100.0
0,0,5000,4999,1,0,0,0,0,0.0,0.0,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
1,24,5000,4995,5,0,0,0,2,0.577350269,1.333333333,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
2,48,5000,4990,10,0,0,0,2,0.5477225579999999,1.5,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
3,72,5000,4982,18,0,0,0,3,0.8232726020000001,1.7,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
4,96,4999,4970,29,0,1,0,4,0.949262293,1.857142857,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
5,120,4998,4951,47,0,2,0,4,1.134261746,2.210526316,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
6,144,4995,4937,58,0,5,0,5,1.224163183,2.0370370369999997,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
7,168,4989,4921,68,0,11,0,5,1.293193135,1.878787879,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
8,192,4987,4904,83,0,13,0,6,1.384668802,1.925,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
9,216,4982,4892,90,0,18,0,6,1.324592562,1.8666666669999998,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
10,240,4978,4876,102,0,22,0,7,1.4961174240000001,1.92,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
11,264,4970,4862,106,2,30,0,7,1.477781575,1.963636364,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
12,288,4964,4845,116,3,36,0,7,1.4899854019999998,1.983333333,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
13,312,4958,4833,122,3,42,0,7,1.405881479,1.9180327869999998,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
14,336,4954,4815,135,4,46,0,8,1.492329248,1.985074627,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
15,360,4944,4798,142,4,56,0,8,1.472757307,2.0,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
16,384,4935,4780,151,4,65,0,8,1.501710736,2.04,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
17,408,4929,4755,169,5,71,0,8,1.45521375,2.0,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
18,432,4924,4737,182,5,76,0,8,1.3306717240000001,1.967741935,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
19,456,4914,4715,192,7,86,0,8,1.3045996309999999,1.9108910890000002,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
20,480,4904,4690,207,7,96,0,8,1.284443556,1.8828828830000002,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
21,504,4898,4674,217,7,102,0,8,1.304337656,1.904347826,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
22,528,4887,4656,220,11,113,0,8,1.2910610790000001,1.864,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
23,552,4873,4633,223,17,127,0,8,1.318943859,1.952,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
24,576,4864,4611,231,22,136,0,8,1.298976933,1.918518519,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
25,600,4857,4591,243,23,143,0,8,1.312746878,1.9154929580000002,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
26,624,4845,4564,252,29,155,0,8,1.313466784,1.9328859059999999,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
27,648,4834,4536,266,32,166,0,8,1.289982003,1.9490445859999999,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
28,672,4815,4516,259,40,185,0,8,1.279539309,1.9615384619999998,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
29,696,4797,4486,265,46,203,0,8,1.253442465,1.937888199,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
30,720,4786,4467,269,50,214,0,8,1.269192888,1.94011976,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
31,744,4773,4445,266,62,227,0,8,1.250837983,1.9704142009999999,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
32,768,4756,4429,255,72,244,0,8,1.232817865,1.970588235,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
33,792,4741,4408,253,80,259,0,8,1.2885640440000001,2.017751479,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
34,816,4728,4384,261,83,272,0,8,1.276439804,1.955555556,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
35,840,4715,4354,271,90,285,0,8,1.276470604,1.9675675680000002,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
36,864,4701,4327,278,96,299,0,8,1.2832407829999999,1.969072165,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
37,888,4683,4309,273,101,317,0,8,1.269580313,1.965,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
38,912,4669,4286,278,105,331,0,8,1.25713686,1.990291262,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
39,936,4654,4264,276,114,346,0,8,1.265204142,1.9859813080000002,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
40,960,4641,4244,278,119,359,0,8,1.278262883,1.972727273,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
41,984,4631,4223,282,126,369,0,8,1.2709698,2.004504505,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
42,1008,4621,4190,297,134,379,0,8,1.281144989,1.9957983190000002,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
43,1032,4601,4160,296,145,399,0,8,1.270045162,1.9716599190000001,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
44,1056,4578,4130,292,156,422,0,8,1.285677528,2.016064257,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
45,1080,4563,4102,292,169,437,0,8,1.298944498,2.0155642019999997,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
46,1104,4547,4081,287,179,453,0,9,1.308116989,1.980842912,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
47,1128,4529,4060,284,185,471,0,9,1.308700438,1.977443609,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
48,1152,4515,4034,291,190,485,0,9,1.308678496,1.966666667,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
49,1176,4500,4009,296,195,500,0,9,1.322092841,2.014760148,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
50,1200,4481,3981,297,203,519,0,9,1.3330568170000001,2.018181818,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
51,1224,4465,3960,290,215,535,0,9,1.337253788,2.028985507,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
52,1248,4453,3937,293,223,547,0,9,1.354188132,2.04964539,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
53,1272,4440,3915,295,230,560,0,8,1.2958775,1.996563574,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
54,1296,4424,3892,298,234,576,0,8,1.2893707970000001,2.02739726,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
55,1320,4407,3865,297,245,593,0,8,1.3006843479999999,2.01650165,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
56,1344,4394,3847,294,253,606,0,8,1.2930925290000002,2.0065359480000002,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
57,1368,4379,3821,294,264,621,0,8,1.3071979999999999,2.022292994,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
58,1392,4367,3806,288,273,633,0,8,1.3114846409999998,2.025316456,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
59,1416,4356,3776,300,280,644,0,8,1.3202491920000001,2.027692308,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
60,1440,4347,3758,301,288,653,0,8,1.309633338,2.021341463,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
61,1464,4329,3725,308,296,671,0,8,1.2924953129999999,1.99112426,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
62,1488,4311,3702,311,298,689,0,8,1.3102195779999999,2.011764706,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
63,1512,4296,3677,309,310,704,0,8,1.301387069,2.005763689,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
64,1536,4283,3644,323,316,717,0,8,1.307465519,2.005571031,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
65,1560,4270,3613,332,325,730,0,8,1.288533555,1.9972899730000002,5.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,0.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
1,24,5000.0,4997.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
2,48,4999.0,4994.0,5.0,0.0,1.0,0.0,2.0,0.577350269,1.6666666669999999,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
3,72,4999.0,4987.0,12.0,0.0,1.0,0.0,3.0,0.7559289459999999,1.5,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
4,96,4997.0,4980.0,17.0,0.0,3.0,0.0,3.0,0.8232726020000001,1.7,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
5,120,4996.0,4970.0,26.0,0.0,4.0,0.0,5.0,1.1875421720000001,2.076923077,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
6,144,4992.0,4961.0,31.0,0.0,8.0,0.0,5.0,1.062622542,1.9375,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
7,168,4992.0,4951.0,41.0,0.0,8.0,0.0,5.0,1.1186876190000001,2.157894737,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
8,192,4990.0,4940.0,50.0,0.0,10.0,0.0,5.0,1.1518853359999999,2.227272727,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
9,216,4988.0,4924.0,64.0,0.0,12.0,0.0,5.0,1.188013325,2.1785714290000002,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
10,240,4988.0,4913.0,75.0,0.0,12.0,0.0,5.0,1.1952286090000002,2.0,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
11,264,4982.0,4899.0,83.0,0.0,18.0,0.0,5.0,1.218447941,1.95,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
12,288,4978.0,4888.0,90.0,0.0,22.0,0.0,6.0,1.300093805,2.097560976,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
13,312,4972.0,4868.0,104.0,0.0,28.0,0.0,6.0,1.289679418,1.942307692,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
14,336,4966.0,4847.0,118.0,1.0,34.0,0.0,6.0,1.196511364,1.8448275859999999,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
15,360,4960.0,4829.0,130.0,1.0,40.0,0.0,6.0,1.193330827,1.8307692309999999,6.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,0.0,70.0,80.0
